mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_33270,N#CC#CC#CC1CN1,13.89442,0.45223,0.45208,5.0818,106.66,-0.2564,-0.0816,0.1748,2254.8704,0.089684,-378.407885,-378.399466,-378.398522,-378.442075,29.128
gdb_103873,CC1(CO)NC1CC#C,4.18209,0.76887,0.71153,2.0059,82.09,-0.2454,0.0549,0.3003,1609.8953,0.168101,-403.084759,-403.074308,-403.073364,-403.120783,37.847
gdb_43134,O=C1C2CCC11COC21,2.51555,1.96307,1.63291,3.5308,71.52,-0.2374,-0.0082,0.2292,898.6173,0.13774,-421.772817,-421.766055,-421.765111,-421.803725,27.358
gdb_124986,Cc1c(cn[nH]1)CCO,3.04251,0.98088,0.78975,2.7328,78.15,-0.2257,0.0258,0.2516,1441.7844,0.159936,-419.231098,-419.221518,-419.220574,-419.266869,33.731
gdb_67549,OC12C3NC3C1NC2=O,2.50714,1.84851,1.53745,5.9944,64.79,-0.2306,0.016,0.2466,900.519,0.11291,-453.887705,-453.880426,-453.879482,-453.919095,28.724
gdb_27174,c1c[nH]c(c1O)C2CC2,2.94739,1.30393,0.9741,1.2916,80.84,-0.1732,0.0461,0.2194,1217.3046,0.148297,-401.964882,-401.956176,-401.955232,-401.998893,32.67
gdb_122767,C[NH2+]CC[N-]C(=O)C#N,5.80026,0.56038,0.51739,20.0245,81.43,-0.1708,-0.0374,0.1334,2048.8906,0.147487,-435.208865,-435.198707,-435.197763,-435.246045,34.037
gdb_49991,O=CC1CC11CC2NC12,3.34699,1.10347,1.0253,4.9321,78.77,-0.2358,-0.0126,0.2232,1213.9548,0.147227,-401.892774,-401.884817,-401.883873,-401.925575,30.59
gdb_74277,CC1=CC(OC1=O)(C)C,2.70285,1.32896,1.11164,4.4887,78.98,-0.2623,-0.0326,0.2296,1192.5985,0.157386,-423.101073,-423.091771,-423.090827,-423.134806,34.631
gdb_106308,OCC12CC(O)(C1)CC2,3.48605,1.14348,1.06034,1.9578,78.32,-0.2498,0.0721,0.3219,1212.5062,0.183029,-424.214924,-424.206206,-424.205262,-424.247857,34.587
gdb_102636,CC(C)OC(CO)CO,2.24764,1.04578,0.97458,2.1895,78.47,-0.2503,0.0681,0.3184,1414.2938,0.203777,-462.555239,-462.544437,-462.543493,-462.591145,39.712
gdb_116921,CCCC#CC1OC1C,5.18182,0.53339,0.50382,2.0554,90.95,-0.2423,0.0317,0.274,2254.6102,0.17988,-387.054644,-387.044007,-387.043063,-387.092097,37.236
gdb_25454,C#Cc1nccn1C=O,2.29191,1.75217,0.99301,0.9808,77.1,-0.2423,-0.0677,0.1747,1088.1538,0.08952,-415.628908,-415.6214,-415.620456,-415.661124,27.541
gdb_5782,c1c(nco1)C2CC2,6.02861,1.41429,1.24091,1.3152,66.14,-0.2336,0.0064,0.24,959.1107,0.120811,-362.678772,-362.672133,-362.671189,-362.710577,24.635
gdb_67449,OC12C3OC1CC=CC23,2.6267,1.75404,1.64335,2.1583,72.4,-0.2171,0.0165,0.2336,916.5073,0.137095,-421.789583,-421.782556,-421.781612,-421.820554,28.811
gdb_36273,N#CCC1C2C3CC3N12,4.55056,0.99069,0.9205,4.6977,76.19,-0.2352,0.0266,0.2619,1262.1394,0.136634,-380.777914,-380.77025,-380.769306,-380.810733,29.45
gdb_81468,OC1C2CC3OC3C1O2,2.34086,2.0586,1.74842,1.8223,65.37,-0.2525,0.0461,0.2986,869.3683,0.138447,-458.927252,-458.92074,-458.919796,-458.95781,27.254
gdb_52521,CC#CC(=O)N(C)C=O,3.87864,0.83486,0.69296,5.1605,79.22,-0.2607,-0.0579,0.2028,1569.863,0.121487,-437.913705,-437.903409,-437.902465,-437.952955,33.652
gdb_73930,CC1=C(CCC1)C2CC2,2.58222,1.23241,0.91708,0.1908,95.15,-0.2048,0.0367,0.2414,1373.8095,0.206696,-351.170334,-351.161084,-351.16014,-351.204556,35.328
gdb_42625,O=C1C2C3NC(C23)C1=O,2.82179,1.93469,1.39465,5.9937,65.35,-0.229,-0.0773,0.1517,890.7241,0.102296,-436.656637,-436.650112,-436.649168,-436.687627,25.699
gdb_128025,CN=CNc1[nH]ncn1,4.75457,0.99148,0.82458,4.3098,76.97,-0.2236,-0.0071,0.2165,1349.2854,0.127083,-430.281642,-430.273576,-430.272632,-430.314638,29.264
gdb_10955,CCC1CC2(C)CC12,4.83394,1.22343,1.1082,0.2739,82.53,-0.2405,0.0893,0.3298,1187.6332,0.200142,-313.054045,-313.045364,-313.04442,-313.086847,33.376
gdb_78256,CC1C2C1N(C=O)C2C,2.15829,1.5666,1.13315,3.9482,81.04,-0.2319,0.025,0.2569,1166.38,0.170058,-403.144116,-403.134989,-403.134045,-403.178152,33.805
gdb_39731,C1OC11C2C3CC1CN23,3.2978,1.671,1.63809,2.6478,73.63,-0.2437,0.087,0.3307,905.6508,0.150882,-401.918238,-401.911892,-401.910947,-401.948681,26.802
gdb_6879,CC1C(C#N)C1(C)O,2.74995,1.68388,1.43252,3.2675,69.65,-0.2618,0.0313,0.2931,955.9733,0.140204,-363.872466,-363.863632,-363.862688,-363.905295,32.429
gdb_56377,C#CC(C#C)(C1CC1)O,2.0237,1.46713,1.23776,1.0731,79.83,-0.2674,0.011,0.2783,1127.9397,0.131797,-384.590661,-384.581039,-384.580095,-384.624829,36.209
gdb_48865,O=CC12CC3C(O1)C3O2,3.9081,1.49445,1.45315,2.9961,62.61,-0.2556,-0.0481,0.2075,911.8011,0.11294,-457.748489,-457.741818,-457.740874,-457.780249,25.969
gdb_104641,CN1CC(C1)(C#N)OC,2.61842,1.22052,0.98759,2.8161,77.64,-0.2293,0.0168,0.246,1272.296,0.157381,-419.177239,-419.167641,-419.166697,-419.211706,34.465
gdb_17429,CC12CN3C(C13)C2O,2.69014,2.64871,1.86283,1.132,66.67,-0.2385,0.068,0.3064,786.2196,0.142359,-363.796259,-363.789159,-363.788215,-363.827046,28.016
gdb_90389,CC1NC2C(C#N)C12O,2.14367,1.55058,1.31093,4.3027,73.2,-0.2379,0.0309,0.2688,1059.9086,0.13527,-417.968123,-417.959458,-417.958514,-418.001087,32.67
gdb_127841,CN=C1C=CC=NN1C,2.64565,1.59251,1.00657,1.8528,87.29,-0.1977,-0.0515,0.1462,1170.3661,0.148662,-398.138213,-398.129686,-398.128742,-398.171332,31.514
gdb_131426,c1c(onc1O)CC=O,5.04312,0.83234,0.77587,1.6416,66.03,-0.2535,-0.0418,0.2117,1396.9196,0.099733,-473.828141,-473.820043,-473.819099,-473.862439,28.592
gdb_73936,CC1=C(CCC1=O)C#C,2.95383,1.2987,0.9173,3.1233,88.46,-0.2398,-0.0634,0.1764,1231.1683,0.134367,-384.715246,-384.706205,-384.705261,-384.74946,32.783
gdb_10712,C[NH2+]C1(CC1)C([O-])=O,2.64794,2.03011,1.38827,5.2213,64.21,-0.2436,0.0206,0.2642,930.479,0.142231,-401.016356,-401.008199,-401.007254,-401.049076,30.113
gdb_15890,CCC1N(C)CC1=O,2.66489,1.81596,1.17388,2.6139,72.5,-0.2198,-0.0209,0.1989,1054.4141,0.163694,-365.053962,-365.045165,-365.044221,-365.087305,31.919
gdb_80546,CC1C2OC(C)C1C2C,2.51776,1.45331,1.21167,1.554,85.69,-0.2306,0.0947,0.3254,1184.3743,0.20615,-388.276392,-388.267361,-388.266417,-388.309337,35.705
gdb_5628,COc1cocc1N,3.27012,1.94777,1.23215,1.7571,63.68,-0.192,0.0364,0.2285,940.0161,0.119374,-399.801386,-399.793633,-399.792689,-399.833397,28.489
gdb_20427,c1c(n[nH]n1)N2CC2,6.26632,1.54406,1.31493,1.4844,63.72,-0.2237,0.0011,0.2248,891.6847,0.110218,-374.870201,-374.86371,-374.862766,-374.90152,23.748
gdb_110020,CCC1C(C)CNC1=O,2.23232,1.44615,1.01971,3.6338,82.18,-0.2347,0.0361,0.2709,1263.5703,0.195372,-404.409361,-404.399922,-404.398978,-404.4434,35.724
gdb_99614,COC(C#C)C1(C)CO1,2.20017,1.31415,1.05072,1.5468,77.65,-0.263,0.0289,0.2919,1245.1745,0.154979,-422.956625,-422.946445,-422.9455,-422.99186,36.598
gdb_118795,CCCC1(C)NC1C#C,2.15051,1.06765,0.81132,1.7516,90.01,-0.2399,0.0386,0.2786,1520.6716,0.191764,-367.164886,-367.15438,-367.153435,-367.200492,38.954
gdb_33024,c1ccc(cc1)CCO,4.47839,0.84916,0.7607,1.3416,85.58,-0.2398,0.0022,0.242,1498.8156,0.161264,-385.95551,-385.947041,-385.946097,-385.989506,31.618
gdb_92923,CN1CC=CC(C1)C#N,2.43805,1.41491,1.06589,4.5673,82.2,-0.2261,-0.0003,0.2257,1184.5349,0.160762,-382.084136,-382.075679,-382.074735,-382.11726,31.89
gdb_133749,OCC(O)CC(F)(F)F,2.60398,0.95394,0.81859,2.0024,53.99,-0.2672,0.0556,0.3228,1363.4472,0.11868,-606.525245,-606.515551,-606.514607,-606.560879,34.095
gdb_49439,O=CC1C2C3OCC1C23,3.01689,1.69997,1.4854,3.3729,70.51,-0.2386,-0.02,0.2186,923.7018,0.136847,-421.797647,-421.790637,-421.789693,-421.829308,27.386
gdb_23365,NC(=[NH2+])C(=N[O-])C1CO1,1.93801,1.70301,0.96928,5.8361,75.47,-0.1766,-0.0389,0.1376,1170.3807,0.12335,-471.137692,-471.12881,-471.127866,-471.171407,32.963
gdb_94294,OC1COC11C2CCC12,2.87518,1.5198,1.21071,2.2319,75.44,-0.2233,0.0586,0.2819,1075.5586,0.158981,-422.962027,-422.95379,-422.952845,-422.99508,31.527
gdb_76989,CC1C(C=O)C2OC12C,3.14866,1.20655,1.02311,3.5047,76.16,-0.2384,-0.0254,0.213,1213.6364,0.15647,-423.006151,-422.996877,-422.995933,-423.040443,33.911
gdb_36988,C(OC1CCC1)C1CN1,5.84377,0.66926,0.63071,2.4624,84.15,-0.2435,0.0781,0.3216,1822.1179,0.194595,-404.298155,-404.288909,-404.287964,-404.333591,33.939
gdb_93259,OC1COC(=O)C(O)C1,2.84524,1.31343,0.9403,3.8402,64.6,-0.2688,-0.0074,0.2615,1188.4983,0.136107,-496.131668,-496.123252,-496.122308,-496.16475,31.644
gdb_99544,CCC(C#N)C(O)C#C,2.21766,1.21915,0.8398,3.4108,78.31,-0.2811,0.0098,0.2909,1368.2549,0.14451,-401.92677,-401.916373,-401.915429,-401.962465,36.867
gdb_10425,C1C(CN1)(CO)C#N,2.65547,1.92231,1.38997,2.6221,64.9,-0.2473,0.0187,0.2661,920.2368,0.13138,-379.90159,-379.893621,-379.892677,-379.933999,28.903
gdb_88441,CC1NC1C1(C)NC1C,2.12097,1.40782,1.08996,1.8774,86.48,-0.2342,0.0739,0.3081,1267.6906,0.204816,-384.428229,-384.418036,-384.417091,-384.463457,38.257
gdb_80624,OC1C2CC(C2)C11CO1,2.45635,1.85238,1.39483,2.1442,74.7,-0.2502,0.069,0.3192,986.1011,0.160635,-422.988238,-422.980783,-422.979839,-423.019796,30.367
gdb_57307,CC(C)(C)C(=O)CC#C,3.0829,0.95382,0.87723,2.7896,85.0,-0.2423,-0.0144,0.2279,1440.3684,0.177513,-387.082225,-387.071245,-387.070301,-387.118545,40.179
gdb_40298,C1OC11CCOCOC1,3.06768,1.42009,1.12572,1.8475,71.69,-0.2528,0.0841,0.3369,1106.6398,0.160464,-460.136816,-460.128969,-460.128025,-460.169108,30.505
gdb_120372,OCCC1N=COC1=O,3.35194,0.9679,0.79463,2.4305,65.59,-0.2689,-0.0322,0.2367,1374.6686,0.124257,-475.061422,-475.052947,-475.052003,-475.09555,29.989
gdb_45736,C1CC2(C1)C=CNC2=O,2.8412,1.58529,1.21156,2.989,77.62,-0.2132,-0.0067,0.2065,1053.0945,0.149313,-401.985055,-401.97723,-401.976286,-402.017477,30.344
gdb_55069,CC(=O)C1OC1CC=O,3.8174,0.82553,0.76796,4.5295,71.46,-0.2518,-0.0436,0.2082,1493.5657,0.131757,-458.965159,-458.955494,-458.954549,-459.001261,32.991
gdb_37712,C1C2C3C4OC=NC13C24,3.72407,2.04499,1.58348,1.8719,71.41,-0.2432,0.009,0.2523,827.8833,0.127568,-400.677606,-400.671966,-400.671022,-400.707243,24.34
gdb_100308,CCC(C)(CC)C1CO1,1.85146,1.32781,1.1475,1.5997,88.03,-0.2611,0.0783,0.3394,1316.1143,0.226889,-389.477368,-389.466533,-389.465589,-389.512669,40.714
gdb_51612,N=COC1CC2(CN2)C1,6.50491,0.71996,0.70529,4.0209,80.0,-0.248,0.0227,0.2707,1612.3895,0.159089,-419.161586,-419.152792,-419.151848,-419.196425,32.294
gdb_21410,N=C1NC=NN1C=O,3.73829,2.06559,1.33045,6.4929,59.91,-0.2277,-0.0312,0.1965,831.051,0.085364,-410.864528,-410.857836,-410.856892,-410.895533,24.182
gdb_45396,O=C1CC2OCC12C#N,2.21703,1.76266,1.25656,3.5074,67.25,-0.2749,-0.0581,0.2169,993.5931,0.100314,-436.673367,-436.665777,-436.664833,-436.705915,27.678
gdb_34682,C#CC1C2C1C1OCC21,4.54472,1.10206,1.09096,1.9218,78.59,-0.2455,0.0393,0.2848,1148.2353,0.135859,-384.58744,-384.580083,-384.579138,-384.61911,29.446
gdb_40758,C1NC1C1OCC11CC1,2.75191,1.30366,0.99586,1.6669,79.4,-0.2408,0.0655,0.3063,1238.1001,0.1714,-403.079862,-403.071369,-403.070425,-403.11369,32.027
gdb_101316,OCC(O)C1OC1C=O,2.82373,0.98497,0.92481,1.0461,66.14,-0.2591,-0.0453,0.2138,1319.8572,0.133089,-496.067705,-496.058242,-496.057298,-496.103004,33.378
gdb_89315,CC1OC2(C)CC1(C)C2,2.52542,1.56972,1.20041,1.4259,85.8,-0.2317,0.0857,0.3174,1162.9378,0.204902,-388.294952,-388.285797,-388.284853,-388.32779,36.688
gdb_131487,OC1CC1C1=NNC=C1,3.88027,1.13819,1.00009,2.0685,75.09,-0.2248,0.024,0.2489,1189.0001,0.137945,-418.008593,-418.000722,-417.999778,-418.04132,30.123
gdb_62309,OC1(C#N)C2C3CC2C13,3.54079,1.46277,1.19211,3.3741,73.32,-0.2869,0.0158,0.3027,1020.528,0.124426,-400.679838,-400.672525,-400.671581,-400.711429,28.758
gdb_82666,CN1C2CC3C2C(=O)C13,2.98359,1.72806,1.36519,3.6987,75.84,-0.2097,-0.0049,0.2048,974.8965,0.14917,-401.90382,-401.896758,-401.895814,-401.935057,28.642
gdb_47813,O=C1COCCC2NC12,2.10819,1.96224,1.15901,4.4246,72.15,-0.2324,-0.0298,0.2026,1058.7623,0.149087,-439.062743,-439.054944,-439.054,-439.095437,29.86
gdb_19798,OC1C2NC2C2OC12,3.07118,2.7504,1.91214,3.5908,58.73,-0.2402,0.0589,0.2991,719.5402,0.120648,-399.743741,-399.737562,-399.736618,-399.773811,24.801
gdb_102410,CCC(CO)(CO)CO,1.86416,1.35041,0.9796,2.948,77.09,-0.2507,0.0465,0.2972,1325.8518,0.20352,-462.546287,-462.53499,-462.534046,-462.582228,41.348
gdb_33079,CCCc1coc(n1)N,4.55891,0.80492,0.71679,1.545,79.15,-0.2025,0.0341,0.2366,1607.9697,0.160051,-419.255897,-419.246746,-419.245801,-419.29036,33.712
gdb_123669,C1C2NCC3=C2N1N=C3,3.10958,2.22464,1.48489,3.409,73.85,-0.2174,-0.0329,0.1845,854.4816,0.128325,-396.844365,-396.838166,-396.837222,-396.874679,25.369
gdb_62095,CC(OCC=O)C(N)=O,3.95058,0.80256,0.70253,2.9301,69.49,-0.2474,-0.0385,0.2089,1545.2882,0.143982,-476.253485,-476.243128,-476.242183,-476.290497,35.899
gdb_93376,CC1OCC(=O)C2CC12,3.08277,1.41175,1.09762,3.0358,76.07,-0.2312,-0.0149,0.2162,1128.0803,0.159732,-423.044184,-423.036072,-423.035128,-423.07676,31.57
gdb_34701,N#CC1C2C3C4C1C2N34,4.23016,1.47881,1.41547,2.9645,70.5,-0.2514,0.019,0.2704,912.1199,0.11522,-379.595178,-379.589042,-379.588098,-379.625831,24.63
gdb_130413,[NH3+]CC1=C[N-]N=NC1=O,3.24518,1.43907,1.02929,8.2984,69.87,-0.2378,-0.055,0.1828,1091.3512,0.114902,-450.114284,-450.106918,-450.105974,-450.146253,27.834
gdb_16230,OC1C=CCC11CC1,2.92057,2.24073,1.49375,1.6713,72.59,-0.2479,0.0145,0.2624,881.2233,0.154767,-347.799129,-347.791769,-347.790825,-347.83103,28.931
gdb_112500,OCC1CC(C#N)C1=O,3.44286,1.00513,0.88154,4.124,70.72,-0.2732,-0.056,0.2172,1296.5101,0.123565,-437.898709,-437.889986,-437.889041,-437.93293,31.211
gdb_93738,CC1COC(C)(O1)C=O,3.21604,1.18968,1.11656,3.5128,72.11,-0.2378,-0.0288,0.2089,1180.3911,0.156396,-460.181288,-460.171833,-460.170889,-460.215966,34.177
gdb_2635,C(COC=O)C#N,15.94023,0.95568,0.95049,0.4477,52.78,-0.2985,-0.0124,0.2861,1110.9398,0.089019,-360.545832,-360.538439,-360.537495,-360.578559,23.808
gdb_117179,CCOC(=O)C(N)CO,2.95148,0.84111,0.70133,2.6238,73.09,-0.2515,0.0065,0.258,1645.2538,0.169646,-477.451161,-477.440554,-477.43961,-477.48812,37.012
gdb_89584,CC1CC2(CCOC2)O1,3.95329,1.06306,1.01734,2.3873,78.35,-0.2425,0.0811,0.3236,1276.9889,0.18277,-424.223012,-424.214314,-424.21337,-424.257195,32.802
gdb_32718,COC=Nc1ncco1,7.06074,0.77393,0.70061,2.4966,78.13,-0.2164,-0.0327,0.1837,1545.5982,0.112622,-453.971435,-453.962966,-453.962022,-454.007048,28.516
gdb_54468,NC(=O)C12NC1C1CC21,3.56339,1.37041,1.1334,3.3515,73.13,-0.2135,0.0104,0.2238,1075.7581,0.136697,-417.956925,-417.949101,-417.948157,-417.989193,30.867
gdb_29380,C#CCc1[nH]cc(n1)N,5.86504,0.91541,0.79664,2.468,77.62,-0.1821,0.0376,0.2197,1373.5618,0.124905,-396.935699,-396.926972,-396.926028,-396.969818,32.44
gdb_86133,OC1CC(O)C(=O)C1=O,2.56883,1.47746,0.98473,1.8592,61.94,-0.2535,-0.1126,0.1409,1122.5544,0.110772,-494.919866,-494.91137,-494.910426,-494.953163,31.065
gdb_125475,Cc1[nH]c2c[nH]nc2n1,5.33411,1.30035,1.05234,5.1602,75.2,-0.213,0.001,0.214,1083.2755,0.116057,-413.024045,-413.016746,-413.015802,-413.05575,27.762
gdb_129933,c1c(c(n[nH]1)N2CC2)N,2.93014,1.47361,1.04586,1.508,76.28,-0.1863,0.0325,0.2188,1127.2012,0.138343,-414.167307,-414.159032,-414.158088,-414.20098,30.987
gdb_131930,Cc1[nH]cc(n1)N(=O)=O,4.40015,1.1182,0.89661,7.542,69.66,-0.2539,-0.0657,0.1882,1216.8675,0.10145,-469.97154,-469.963701,-469.962756,-470.004773,27.795
gdb_113335,CNC1CC1(OC)C#N,2.61512,1.12281,0.91381,4.2745,78.36,-0.2273,0.0148,0.2421,1346.9712,0.157504,-419.176685,-419.166689,-419.165744,-419.21181,35.582
gdb_119892,COCC1=CCOCC1,4.27837,0.8367,0.72297,2.095,82.56,-0.2327,0.0289,0.2616,1595.2854,0.182479,-424.219766,-424.21047,-424.209526,-424.254495,33.738
gdb_8531,CC12OC3C1C(O)C23,3.51764,2.26073,1.67761,2.3526,64.16,-0.2267,0.0713,0.298,790.553,0.129314,-383.647227,-383.640249,-383.639305,-383.677929,27.486
gdb_8224,CC(=O)OC1COC1,5.33299,1.21028,1.08264,2.1931,61.31,-0.2544,0.0064,0.2608,1092.2092,0.128855,-420.888564,-420.880156,-420.879212,-420.923225,28.196
gdb_28060,Cc1nc(co1)NC=O,5.65663,0.96362,0.8276,2.616,70.85,-0.2196,-0.0057,0.2139,1323.802,0.113128,-454.014983,-454.00678,-454.005836,-454.04841,29.171
gdb_45334,N=C1NCC2CC(=O)N12,2.53372,1.88488,1.18278,6.043,71.68,-0.2421,-0.0017,0.2404,1006.892,0.127129,-434.094544,-434.087306,-434.086362,-434.126434,27.892
gdb_121602,COCCC(=O)C(=N)N,4.56027,0.67663,0.59606,2.0709,75.46,-0.2492,-0.0536,0.1956,1839.2425,0.156936,-456.358931,-456.348391,-456.347447,-456.395785,36.541
gdb_77041,CC1C(CC#C)CC1=O,3.01648,1.01242,0.84654,2.4626,81.73,-0.2404,-0.0201,0.2203,1383.9525,0.156415,-385.869519,-385.85993,-385.858986,-385.904438,35.186
gdb_57955,CC(C)C(=O)CC1CO1,3.83711,0.77081,0.72008,2.0844,78.92,-0.2442,-0.0163,0.2278,1654.8511,0.179333,-424.228317,-424.217856,-424.216912,-424.265549,36.717
gdb_65170,CC1(CN1)C1OC1C#N,2.5333,1.34557,1.21294,4.8592,72.96,-0.2546,0.0022,0.2567,1109.0859,0.134997,-417.965521,-417.956833,-417.955889,-417.999169,31.892
gdb_36483,C#CCC1COC2CC12,3.9866,1.03596,0.90178,1.4272,79.79,-0.2312,0.0527,0.2839,1298.2676,0.159437,-385.841529,-385.833244,-385.8323,-385.874623,32.146
gdb_34697,C#CC1C2C3C4C2C1N34,5.17994,1.32505,1.31221,1.5453,76.9,-0.2346,0.0423,0.2769,978.4085,0.125174,-363.48319,-363.476658,-363.475714,-363.51397,26.918
gdb_109231,CC1C2N1CC=C2CO,3.32671,1.06501,0.8716,2.2764,81.96,-0.2105,0.0234,0.234,1369.5277,0.170626,-403.12749,-403.118485,-403.117541,-403.161248,33.731
gdb_61380,OC(CC(=O)C=O)C#N,2.66187,0.96093,0.85517,3.0692,62.72,-0.2711,-0.1143,0.1568,1340.7198,0.097327,-473.839064,-473.829573,-473.828629,-473.875017,31.881
gdb_53314,CC#CC1CC2(C)NC12,5.15795,0.77987,0.74596,1.6076,90.02,-0.2201,0.0592,0.2793,1618.4125,0.169622,-365.950301,-365.940576,-365.939632,-365.98702,35.091
gdb_3694,Cc1n[nH]c(=O)o1,7.25879,2.26305,1.74392,3.0009,48.42,-0.2451,0.0033,0.2484,666.3047,0.079198,-376.622509,-376.616399,-376.615455,-376.65244,21.51
gdb_19233,CC1C2CN2C1C#N,3.0016,2.11405,1.58223,3.912,67.9,-0.256,0.0077,0.2637,845.1259,0.131158,-342.751413,-342.744038,-342.743094,-342.782957,27.496
gdb_84676,CC1C=CC2CC=CC12,2.71582,1.67349,1.21425,0.1766,88.18,-0.234,0.0279,0.2619,1092.4214,0.185199,-349.984464,-349.976741,-349.975796,-350.016653,31.28
gdb_39813,C1CC11C2CC1OCO2,2.79345,1.64466,1.5674,1.7842,74.62,-0.2384,0.0868,0.3252,962.6303,0.161173,-422.982049,-422.974882,-422.973938,-423.013263,29.362
gdb_72583,CC12CCC1(N)C(=N)O2,2.17707,1.6634,1.47702,1.8706,76.78,-0.2388,0.0268,0.2656,1035.8772,0.158986,-419.199689,-419.190661,-419.189717,-419.233312,33.957
gdb_75869,OC1C(=N)NC=C1C=O,3.22968,1.29751,0.97617,6.4584,74.97,-0.2352,-0.0554,0.1798,1144.216,0.11265,-453.967995,-453.95967,-453.958726,-454.001252,30.324
gdb_43484,N=C1NC(=O)N2CCC12,2.45998,1.92731,1.17935,1.5506,71.13,-0.2497,0.001,0.2508,1007.5866,0.127693,-434.106471,-434.099297,-434.098353,-434.138354,27.545
gdb_46558,C1C2(COC2)OC(=O)N1,4.11527,1.16953,1.06582,3.9854,64.61,-0.2656,0.0442,0.3098,1117.1069,0.125688,-475.048282,-475.040716,-475.039772,-475.081108,27.896
gdb_17877,O=C1C2CCCC1O2,3.26085,2.11273,1.94956,2.2259,63.44,-0.248,-0.0209,0.2271,774.4859,0.132382,-383.744203,-383.737745,-383.736801,-383.774758,25.154
gdb_60353,CC(C)OCC(C)C#C,3.46203,0.69903,0.66757,1.0881,89.41,-0.2532,0.0573,0.3105,1819.8515,0.201525,-388.262946,-388.251467,-388.250523,-388.300521,41.208
gdb_124951,Cc1c(cno1)C(=O)N,2.74629,1.4892,0.97491,2.408,69.41,-0.26,-0.0297,0.2303,1133.9741,0.112653,-453.985799,-453.97734,-453.976396,-454.019558,30.347
gdb_29665,Cn1c(c[nH]c1=O)C#C,3.41328,1.34781,0.97219,2.9724,78.53,-0.1951,-0.013,0.1821,1137.325,0.112518,-416.838784,-416.830186,-416.829242,-416.872025,31.435
gdb_15109,C#CCCCC1CC1,7.8121,0.70256,0.67406,0.8036,81.67,-0.2562,0.0586,0.3148,1669.2142,0.175615,-311.82745,-311.818282,-311.817337,-311.861992,33.42
gdb_97912,CC(CO)CC#CCO,4.85759,0.51904,0.49304,1.4845,85.11,-0.2422,0.0366,0.2788,2220.1677,0.179141,-424.186384,-424.174786,-424.173841,-424.225932,39.577
gdb_127301,Cn1ccc(n1)C(=O)N,4.0683,1.11602,0.88067,4.8323,74.03,-0.2408,-0.0124,0.2284,1265.322,0.125425,-434.129941,-434.121014,-434.12007,-434.165195,31.092
gdb_31213,c1coc(c1C#N)CN,2.11852,1.5896,0.94997,4.6553,74.55,-0.2445,-0.0273,0.2172,1180.7194,0.11427,-416.84441,-416.836184,-416.83524,-416.878023,29.511
gdb_4849,CNc1ncc(o1)N,6.64433,1.31105,1.11177,2.9078,65.29,-0.1936,0.0337,0.2273,1042.6856,0.120176,-396.0068,-395.99885,-395.997906,-396.039136,28.443
gdb_69050,CC12CC1(CC=O)CC2,3.19469,1.00091,0.89416,2.8961,84.53,-0.2357,-0.0188,0.2169,1380.9125,0.180718,-387.081102,-387.071684,-387.07074,-387.115996,34.861
gdb_26077,OC(C#C)C1=COC=N1,3.3384,1.20625,0.95328,1.4997,67.72,-0.2496,-0.0017,0.2479,1169.2503,0.100269,-436.665412,-436.657276,-436.656332,-436.698857,29.457
gdb_515,CCC#CC=O,20.01298,1.29514,1.23498,3.9327,57.54,-0.2632,-0.0579,0.2053,914.8563,0.094355,-269.216495,-269.209287,-269.208342,-269.248873,22.875
gdb_19138,C1CC1C2(CC2)C=O,3.31588,1.62943,1.31987,2.7752,72.63,-0.2488,-0.0233,0.2256,984.6599,0.152988,-347.787226,-347.779269,-347.778325,-347.819699,29.881
gdb_118826,COCC1(C)NC1C=O,2.81026,0.95339,0.86404,2.8954,77.6,-0.2498,-0.0299,0.22,1423.025,0.168109,-440.256532,-440.246288,-440.245344,-440.292488,36.082
gdb_47575,O=C1NC2CC2OCO1,2.92978,1.69241,1.23096,4.0114,65.15,-0.2569,0.0345,0.2914,987.8022,0.126195,-475.036401,-475.029111,-475.028167,-475.068321,28.06
gdb_31629,CN1C=C(CO)OC1=N,3.53111,1.08475,0.87759,2.2048,74.41,-0.192,0.0178,0.2099,1311.0646,0.135588,-455.161519,-455.152252,-455.151308,-455.196704,32.593
gdb_34310,N#CC12CCC(OC1)O2,3.36822,1.48579,1.31583,3.7162,67.75,-0.2755,-0.0003,0.2751,976.7577,0.126715,-437.903184,-437.896213,-437.895269,-437.934578,27.224
gdb_44468,O=C1CC2N3CC2(C3)N1,4.23518,1.37142,1.24752,2.393,72.97,-0.2389,0.011,0.2499,1006.5934,0.138931,-417.940416,-417.933869,-417.932925,-417.971172,27.402
gdb_23983,C#Cc1cc2n(c1)CC2,6.45666,1.01998,0.89079,3.3225,89.24,-0.1976,0.0182,0.2158,1262.9822,0.125339,-363.586759,-363.579062,-363.578117,-363.619109,29.41
gdb_28246,C1COc2c1nc(o2)N,4.80325,1.28203,1.02697,0.9832,68.11,-0.1772,0.0407,0.2179,1102.6181,0.115151,-453.957801,-453.950378,-453.949433,-453.989919,27.71
gdb_86761,NC1=NC(CC1O)C#N,3.00431,1.21799,1.0054,5.5174,70.91,-0.2479,0.0078,0.2557,1170.2421,0.125787,-434.096706,-434.088273,-434.087329,-434.129879,31.602
